Epoch 1 ltot = 4177.142 	 PPV@L = 0.472 	 PPV@2L = 0.472 	 1st Err = 3
Epoch 23 ltot = 89.02 	 PPV@L = 0.849 	 PPV@2L = 0.698 	 1st Err = 6
Epoch 24 ltot = 88.773 	 PPV@L = 0.868 	 PPV@2L = 0.717 	 1st Err = 7
Epoch 25 ltot = 88.536 	 PPV@L = 0.887 	 PPV@2L = 0.736 	 1st Err = 7
Epoch 26 ltot = 88.309 	 PPV@L = 0.887 	 PPV@2L = 0.736 	 1st Err = 7
Epoch 27 ltot = 88.088 	 PPV@L = 0.906 	 PPV@2L = 0.745 	 1st Err = 9
Epoch 28 ltot = 87.882 	 PPV@L = 0.906 	 PPV@2L = 0.745 	 1st Err = 9
Epoch 29 ltot = 87.677 	 PPV@L = 0.906 	 PPV@2L = 0.764 	 1st Err = 9
Epoch 30 ltot = 87.476 	 PPV@L = 0.906 	 PPV@2L = 0.764 	 1st Err = 9
Epoch 31 ltot = 87.293 	 PPV@L = 0.906 	 PPV@2L = 0.783 	 1st Err = 9
Epoch 32 ltot = 87.109 	 PPV@L = 0.925 	 PPV@2L = 0.783 	 1st Err = 12
Epoch 33 ltot = 86.928 	 PPV@L = 0.925 	 PPV@2L = 0.783 	 1st Err = 11
Epoch 34 ltot = 86.755 	 PPV@L = 0.925 	 PPV@2L = 0.783 	 1st Err = 13
Epoch 35 ltot = 86.588 	 PPV@L = 0.925 	 PPV@2L = 0.792 	 1st Err = 15
Epoch 36 ltot = 86.423 	 PPV@L = 0.943 	 PPV@2L = 0.802 	 1st Err = 16
Epoch 37 ltot = 86.27 	 PPV@L = 0.962 	 PPV@2L = 0.811 	 1st Err = 16
Epoch 38 ltot = 86.128 	 PPV@L = 0.962 	 PPV@2L = 0.811 	 1st Err = 17
Epoch 39 ltot = 85.975 	 PPV@L = 0.962 	 PPV@2L = 0.821 	 1st Err = 18
Epoch 40 ltot = 85.84 	 PPV@L = 0.962 	 PPV@2L = 0.849 	 1st Err = 20
Epoch 41 ltot = 85.699 	 PPV@L = 0.962 	 PPV@2L = 0.84 	 1st Err = 20
Epoch 42 ltot = 85.565 	 PPV@L = 0.962 	 PPV@2L = 0.84 	 1st Err = 21
Epoch 43 ltot = 85.448 	 PPV@L = 0.962 	 PPV@2L = 0.821 	 1st Err = 23
Epoch 44 ltot = 85.339 	 PPV@L = 0.962 	 PPV@2L = 0.83 	 1st Err = 23
Epoch 45 ltot = 85.197 	 PPV@L = 0.962 	 PPV@2L = 0.821 	 1st Err = 23
Epoch 46 ltot = 85.074 	 PPV@L = 0.962 	 PPV@2L = 0.821 	 1st Err = 23
Epoch 47 ltot = 84.965 	 PPV@L = 0.962 	 PPV@2L = 0.83 	 1st Err = 23
Epoch 48 ltot = 84.849 	 PPV@L = 0.962 	 PPV@2L = 0.83 	 1st Err = 24
Epoch 49 ltot = 84.737 	 PPV@L = 0.962 	 PPV@2L = 0.83 	 1st Err = 26
Epoch 50 ltot = 84.631 	 PPV@L = 0.962 	 PPV@2L = 0.83 	 1st Err = 30
